crop,temperature,humidity,rainfall,wind_speed,soil_ph,n_content,p_content,k_content,crop_health_score,health_status,risk_level,primary_risk_factor
Pigeonpeas,22.95,54.48,86.03,15.89,6.7,36.2,11.6,54.1,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,28.04,89.33,122.66,11.04,7.95,97.3,50.5,30.2,66.4,At Risk,Moderate,Humidity Deviation
Pigeonpeas,28.28,57.8,85.72,7.0,7.09,90.8,19.8,117.3,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,34.55,14.57,201.65,56.77,6.81,54.2,33.5,71.1,5.0,High Risk,High,Rainfall Deviation
Pigeonpeas,26.9,68.0,84.62,10.98,6.09,85.7,20.9,63.5,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,23.13,68.94,99.38,6.79,6.73,104.4,75.9,70.3,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,11.41,19.2,7.19,32.78,6.81,135.2,81.1,17.3,9.1,High Risk,High,Rainfall Deviation
Pigeonpeas,11.11,88.08,7.04,50.17,7.48,110.2,50.4,112.5,5.0,High Risk,High,Temperature Deviation
Pigeonpeas,42.24,91.41,229.68,45.98,6.47,80.0,16.2,89.4,5.0,High Risk,High,Temperature Deviation
Pigeonpeas,23.91,74.23,122.05,24.3,8.26,80.8,18.2,19.7,89.3,Healthy,Low,Humidity Deviation
Pigeonpeas,24.23,63.12,102.01,13.91,7.1,121.6,14.5,49.0,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,31.17,47.23,107.98,15.96,7.14,57.5,53.0,82.5,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,18.8,37.33,71.97,16.36,7.16,23.1,77.7,115.4,86.6,Healthy,Low,Humidity Deviation
Pigeonpeas,13.39,21.02,258.82,52.11,7.57,68.7,34.0,35.2,5.0,High Risk,High,Rainfall Deviation
Pigeonpeas,30.54,46.41,96.31,6.28,6.27,44.0,63.9,104.4,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,22.81,60.87,82.81,14.5,6.36,75.2,37.2,60.9,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,21.72,61.67,93.45,8.97,7.33,135.4,53.0,48.0,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,29.97,57.21,73.16,14.46,7.99,107.3,16.9,50.9,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,33.81,22.04,211.34,32.15,6.09,78.1,63.6,28.1,28.4,High Risk,High,Rainfall Deviation
Pigeonpeas,19.92,48.3,128.23,14.71,7.48,57.6,38.3,34.6,93.1,Healthy,Low,Rainfall Deviation
Pigeonpeas,30.58,68.66,79.68,16.45,7.85,37.0,85.1,99.9,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,23.5,25.81,38.78,28.99,7.34,36.3,80.3,23.4,64.6,At Risk,Moderate,Humidity Deviation
Pigeonpeas,44.35,17.88,195.18,38.19,7.79,94.8,79.0,108.7,5.0,High Risk,High,Temperature Deviation
Pigeonpeas,23.45,52.0,76.31,5.76,8.14,34.9,80.2,66.2,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,36.51,18.8,3.37,34.56,6.79,21.6,43.4,52.7,18.9,High Risk,High,Rainfall Deviation
Pigeonpeas,27.82,86.22,142.3,15.3,6.32,92.7,80.1,36.0,63.9,At Risk,Moderate,Humidity Deviation
Pigeonpeas,28.21,52.43,62.07,9.54,6.48,59.3,75.2,85.7,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,24.9,50.35,87.68,8.39,8.13,52.4,67.0,56.4,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,18.27,98.7,221.77,33.04,6.57,86.9,26.4,58.3,18.9,High Risk,High,Rainfall Deviation
Pigeonpeas,28.0,59.22,91.43,19.51,6.92,45.9,89.9,21.1,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,42.41,97.42,238.18,38.41,6.12,89.3,69.9,72.1,5.0,High Risk,High,Temperature Deviation
Pigeonpeas,30.02,46.44,72.44,5.75,6.9,50.0,64.6,23.2,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,26.64,63.67,83.42,9.22,7.15,60.6,33.7,62.0,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,28.19,66.06,145.32,13.42,6.1,36.6,87.5,48.6,87.2,Healthy,Low,Rainfall Deviation
Pigeonpeas,28.82,48.02,77.45,7.17,8.24,54.2,31.5,81.6,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,27.84,56.35,69.21,12.3,8.3,120.7,87.9,112.2,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,36.88,19.29,197.63,25.52,6.81,123.5,56.1,104.2,18.6,High Risk,High,Rainfall Deviation
Pigeonpeas,22.32,49.12,99.26,14.18,6.77,113.7,44.8,79.6,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,36.4,19.38,2.99,41.24,8.22,125.6,34.9,40.5,9.8,High Risk,High,Rainfall Deviation
Pigeonpeas,32.69,39.86,72.8,17.67,6.73,122.6,32.5,106.0,91.1,Healthy,Low,Humidity Deviation
Pigeonpeas,28.34,65.46,103.4,19.48,6.69,85.3,86.5,16.1,98.0,Healthy,Low,Optimal Conditions
Pigeonpeas,20.67,77.34,115.3,18.89,7.49,70.0,41.9,83.4,87.1,Healthy,Low,Humidity Deviation
Mothbeans,30.62,38.91,21.54,5.52,6.42,72.1,55.3,98.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.26,60.79,58.34,31.73,7.6,80.6,23.4,105.4,91.3,Healthy,Low,Humidity Deviation
Mothbeans,35.0,41.96,24.83,15.03,7.36,38.1,76.4,46.8,98.0,Healthy,Low,Optimal Conditions
Mothbeans,31.46,39.93,40.08,6.02,6.47,53.1,38.7,41.1,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.08,72.1,34.5,15.61,7.25,131.1,24.2,75.9,74.3,At Risk,Moderate,Humidity Deviation
Mothbeans,33.81,44.3,49.34,17.84,6.84,132.6,47.5,113.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.66,41.67,50.03,19.52,8.28,75.6,37.6,79.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,27.09,26.51,60.79,15.15,8.3,66.4,49.5,50.2,89.3,Healthy,Low,Humidity Deviation
Mothbeans,27.31,54.81,33.99,6.73,7.11,36.5,59.2,17.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,33.71,21.8,56.75,24.67,7.3,88.5,84.6,110.2,84.2,Healthy,Low,Humidity Deviation
Mothbeans,35.57,25.94,44.41,18.31,6.47,22.0,53.9,67.0,89.1,Healthy,Low,Humidity Deviation
Mothbeans,29.72,40.77,48.47,10.51,7.17,138.7,81.6,84.1,98.0,Healthy,Low,Optimal Conditions
Mothbeans,29.55,27.57,55.76,30.48,6.31,102.9,19.4,29.3,91.1,Healthy,Low,Humidity Deviation
Mothbeans,22.75,22.2,17.75,20.24,8.22,47.0,86.6,39.1,72.8,At Risk,Moderate,Humidity Deviation
Mothbeans,19.21,57.76,38.63,24.25,6.08,122.9,64.2,116.8,75.6,Healthy,Low,Temperature Deviation
Mothbeans,21.77,90.07,130.96,36.94,8.02,95.4,42.4,69.5,10.8,High Risk,High,Rainfall Deviation
Mothbeans,32.09,15.12,43.28,10.17,6.27,76.5,87.5,18.7,76.1,Healthy,Low,Humidity Deviation
Mothbeans,34.29,49.71,55.88,13.65,7.01,74.1,44.5,117.2,98.0,Healthy,Low,Optimal Conditions
Mothbeans,26.25,40.79,58.4,11.42,6.79,57.3,10.7,81.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,39.81,68.09,68.25,26.87,8.1,120.2,33.5,69.8,67.6,At Risk,Moderate,Humidity Deviation
Mothbeans,25.56,52.62,22.04,13.23,8.32,44.7,45.4,83.0,98.0,Healthy,Low,Optimal Conditions
Mothbeans,21.22,51.22,43.06,22.44,7.29,81.4,16.3,35.4,86.8,Healthy,Low,Temperature Deviation
Mothbeans,33.5,27.41,66.09,31.3,6.26,55.4,73.3,85.7,86.8,Healthy,Low,Humidity Deviation
Mothbeans,35.63,75.35,49.68,11.89,6.6,58.2,22.3,23.1,69.5,At Risk,Moderate,Humidity Deviation
Mothbeans,31.86,46.94,28.61,12.56,6.02,92.2,10.1,82.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,24.49,69.41,35.96,14.66,6.28,65.3,26.6,88.7,76.6,Healthy,Low,Humidity Deviation
Mothbeans,31.81,47.74,46.76,16.49,7.26,45.3,37.2,54.9,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.0,59.7,71.91,15.09,6.04,80.1,83.9,41.1,85.0,Healthy,Low,Rainfall Deviation
Mothbeans,24.83,66.42,63.45,17.0,6.72,115.5,41.0,84.8,80.0,Healthy,Low,Humidity Deviation
Mothbeans,36.19,18.29,9.81,32.17,6.82,120.2,86.8,92.7,62.1,At Risk,Moderate,Humidity Deviation
Mothbeans,30.7,43.41,57.41,16.18,7.79,87.8,61.7,88.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,20.69,23.98,45.63,28.68,6.4,112.5,23.5,47.0,71.7,At Risk,Moderate,Temperature Deviation
Mothbeans,25.61,37.46,47.01,6.29,8.44,51.3,18.8,54.1,98.0,Healthy,Low,Optimal Conditions
Mothbeans,26.02,48.13,51.11,5.03,7.43,97.5,88.7,84.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,33.7,40.54,25.58,16.12,7.21,134.2,15.0,65.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,31.56,35.85,21.62,13.04,6.88,22.8,58.7,61.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,22.96,90.63,7.32,51.53,6.01,107.7,15.8,72.5,10.9,High Risk,High,Humidity Deviation
Mothbeans,41.89,47.56,67.9,11.98,7.85,31.8,42.3,61.9,79.2,Healthy,Low,Temperature Deviation
Mothbeans,36.22,46.73,25.62,10.59,6.2,79.3,38.4,48.8,98.0,Healthy,Low,Optimal Conditions
Mothbeans,17.31,91.28,0.94,52.76,6.69,59.4,53.9,42.5,5.0,High Risk,High,Humidity Deviation
Mothbeans,45.38,24.6,70.14,17.9,7.81,89.7,51.6,30.6,51.2,At Risk,Moderate,Temperature Deviation
Mothbeans,35.83,61.04,42.17,15.04,7.52,127.2,15.5,107.1,90.9,Healthy,Low,Humidity Deviation
Mothbeans,37.78,36.68,34.72,5.82,6.14,124.0,15.1,98.2,98.0,Healthy,Low,Optimal Conditions
Mothbeans,51.71,13.61,99.99,55.85,6.59,85.7,72.8,16.9,5.0,High Risk,High,Temperature Deviation
Mothbeans,25.49,37.54,27.11,5.44,7.09,69.5,33.3,48.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,29.18,36.66,66.69,15.84,6.92,90.9,79.5,110.3,95.5,Healthy,Low,Optimal Conditions
Mothbeans,35.15,17.86,19.37,22.32,6.33,85.9,83.3,98.1,78.3,Healthy,Low,Humidity Deviation
Mothbeans,43.01,18.95,116.27,25.37,8.31,37.3,49.9,98.5,23.2,High Risk,High,Rainfall Deviation
Mothbeans,39.23,24.22,132.38,36.8,6.92,23.8,87.9,105.4,39.4,High Risk,High,Rainfall Deviation
Mothbeans,33.86,43.98,52.33,14.35,7.03,72.4,62.1,83.7,98.0,Healthy,Low,Optimal Conditions
Mothbeans,21.09,15.96,31.85,27.07,8.32,83.3,21.1,83.5,63.5,At Risk,Moderate,Humidity Deviation
Mothbeans,27.15,44.41,29.96,18.95,8.02,53.2,87.1,54.7,98.0,Healthy,Low,Optimal Conditions
Mothbeans,38.06,16.48,35.72,31.3,6.13,54.0,21.8,65.6,77.5,Healthy,Low,Humidity Deviation
Mothbeans,34.51,75.76,54.55,31.8,7.35,61.5,66.4,69.7,68.9,At Risk,Moderate,Humidity Deviation
Mothbeans,20.43,94.09,129.39,39.85,7.6,30.3,35.2,113.0,5.0,High Risk,High,Rainfall Deviation
Mothbeans,41.96,91.01,9.78,27.95,7.25,127.3,43.0,104.0,31.3,High Risk,High,Humidity Deviation
Mothbeans,21.27,30.66,27.73,28.63,6.77,111.8,48.1,81.2,81.7,Healthy,Low,Temperature Deviation
Mothbeans,20.8,28.73,51.0,12.91,6.12,77.3,45.0,41.9,77.8,Healthy,Low,Temperature Deviation
Mothbeans,23.07,15.0,13.54,29.45,7.99,32.9,88.6,19.1,57.9,At Risk,Moderate,Humidity Deviation
Mothbeans,28.39,50.71,49.35,22.26,6.98,130.2,82.3,67.9,98.0,Healthy,Low,Optimal Conditions
Mothbeans,29.64,24.24,15.49,18.14,7.14,75.0,66.7,28.1,79.2,Healthy,Low,Humidity Deviation
Mothbeans,27.67,32.52,40.78,18.55,6.9,95.2,28.8,68.1,97.0,Healthy,Low,Optimal Conditions
Mothbeans,33.38,39.84,42.12,16.11,7.73,120.1,86.5,104.7,98.0,Healthy,Low,Optimal Conditions
Mothbeans,41.62,15.56,0.48,49.69,7.1,94.7,58.2,52.6,6.0,High Risk,High,Rainfall Deviation
Mothbeans,28.48,44.62,28.11,19.07,7.03,62.3,18.6,44.0,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.27,15.87,60.68,17.16,7.64,95.8,36.0,20.7,76.6,Healthy,Low,Humidity Deviation
Mothbeans,32.36,53.98,57.03,6.7,8.19,48.1,82.8,94.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,39.34,11.65,149.17,40.34,7.71,69.1,71.9,82.4,18.6,High Risk,High,Rainfall Deviation
Mothbeans,31.64,27.6,13.28,23.0,7.83,48.6,23.6,82.2,79.4,Healthy,Low,Rainfall Deviation
Mothbeans,30.55,44.42,40.46,7.93,7.44,28.3,19.1,89.7,98.0,Healthy,Low,Optimal Conditions
Mothbeans,34.61,61.46,46.07,28.5,8.19,136.5,76.2,36.5,90.3,Healthy,Low,Humidity Deviation
Mothbeans,35.79,50.06,55.44,15.99,6.9,123.9,63.9,73.1,98.0,Healthy,Low,Optimal Conditions
Mothbeans,40.31,63.21,23.67,24.79,6.08,92.8,14.0,15.9,78.4,Healthy,Low,Humidity Deviation
Mothbeans,22.39,93.17,4.76,52.13,7.87,26.0,24.2,75.1,5.0,High Risk,High,Humidity Deviation
Mothbeans,16.62,11.75,145.66,48.99,7.77,81.8,54.1,35.5,5.0,High Risk,High,Rainfall Deviation
Mothbeans,30.57,18.77,40.92,19.8,7.97,130.3,15.2,70.5,80.5,Healthy,Low,Humidity Deviation
Mothbeans,21.41,24.75,12.01,24.53,6.19,129.7,49.8,113.0,61.2,At Risk,Moderate,Rainfall Deviation
Mothbeans,38.45,58.96,19.54,18.56,6.19,87.9,86.9,44.8,91.4,Healthy,Low,Humidity Deviation
Mothbeans,14.92,97.52,0.93,32.71,7.03,70.9,73.5,108.2,5.0,High Risk,High,Temperature Deviation
Mothbeans,33.3,46.03,27.1,9.89,6.05,56.5,18.4,109.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,48.78,17.43,106.02,56.6,6.55,56.8,27.3,116.4,5.0,High Risk,High,Temperature Deviation
Mothbeans,37.63,47.76,27.06,13.31,8.21,87.4,20.6,45.1,98.0,Healthy,Low,Optimal Conditions
Mothbeans,26.64,41.55,46.44,10.74,7.11,58.5,89.6,76.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,42.46,21.41,6.06,38.02,7.47,29.3,88.2,25.7,36.9,High Risk,High,Rainfall Deviation
Mothbeans,36.88,35.3,47.33,10.83,7.79,99.7,57.8,105.9,98.0,Healthy,Low,Optimal Conditions
Mothbeans,26.9,50.74,45.4,18.89,7.1,86.0,59.9,33.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,28.3,42.72,39.51,11.97,7.98,36.1,39.5,114.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,21.73,21.9,38.77,14.38,7.78,86.9,42.3,97.2,72.8,At Risk,Moderate,Humidity Deviation
Mothbeans,49.44,12.75,7.95,29.52,7.87,46.5,86.1,26.1,7.2,High Risk,High,Temperature Deviation
Mothbeans,42.9,17.09,7.21,53.89,6.9,35.8,13.2,65.3,11.5,High Risk,High,Wind Force
Mothbeans,26.62,62.05,67.9,27.33,6.96,102.0,32.5,37.5,84.2,Healthy,Low,Humidity Deviation
Mothbeans,35.67,20.11,54.41,10.43,6.52,62.5,46.5,85.8,82.1,Healthy,Low,Humidity Deviation
Mothbeans,31.04,40.6,46.17,20.1,6.63,118.7,70.4,79.8,98.0,Healthy,Low,Optimal Conditions
Mothbeans,34.91,35.39,31.19,17.93,6.58,95.6,48.3,60.0,98.0,Healthy,Low,Optimal Conditions
Mothbeans,41.38,22.27,57.44,27.82,8.19,86.6,74.8,59.2,71.2,At Risk,Moderate,Humidity Deviation
Mothbeans,25.05,27.21,47.91,30.17,6.8,104.2,20.0,73.9,90.6,Healthy,Low,Humidity Deviation
Mothbeans,37.36,37.72,25.4,16.57,6.78,50.6,26.8,41.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,39.85,91.72,123.35,50.51,8.25,79.4,73.0,16.2,5.0,High Risk,High,Rainfall Deviation
Mothbeans,22.84,14.42,105.35,55.63,8.39,57.5,45.0,82.8,12.5,High Risk,High,Rainfall Deviation
Mothbeans,38.05,89.42,2.38,56.46,6.35,92.1,59.4,18.9,9.0,High Risk,High,Humidity Deviation
Mothbeans,23.5,34.8,67.13,12.28,7.4,100.6,83.2,102.5,89.8,Healthy,Low,Temperature Deviation
Mothbeans,29.06,40.92,30.01,9.64,7.84,33.9,68.8,35.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,27.56,63.09,40.38,13.07,6.47,75.3,88.4,115.0,87.9,Healthy,Low,Humidity Deviation
Mothbeans,23.41,96.9,7.56,35.63,7.1,76.9,88.0,64.9,36.7,High Risk,High,Humidity Deviation
Mothbeans,29.69,52.72,35.4,16.78,6.62,71.5,55.9,74.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,25.96,59.68,49.11,22.92,7.86,22.8,19.2,31.6,93.0,Healthy,Low,Humidity Deviation
Mothbeans,25.39,53.41,26.49,6.1,7.18,132.9,87.2,86.0,98.0,Healthy,Low,Optimal Conditions
Mothbeans,25.05,41.7,25.02,16.33,8.42,30.0,41.8,109.8,98.0,Healthy,Low,Optimal Conditions
Mothbeans,30.32,69.59,15.64,18.29,6.41,81.2,54.2,26.6,70.5,At Risk,Moderate,Humidity Deviation
Mothbeans,35.7,31.96,14.39,10.63,6.49,74.6,43.9,98.6,86.5,Healthy,Low,Rainfall Deviation
Mothbeans,35.08,36.93,38.95,17.98,7.03,135.6,60.5,94.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,25.56,28.7,61.57,25.54,6.44,86.2,66.8,74.6,91.4,Healthy,Low,Humidity Deviation
Mothbeans,15.0,95.42,6.48,25.92,6.88,137.5,82.2,30.9,6.4,High Risk,High,Humidity Deviation
Mothbeans,47.24,88.2,3.83,57.82,8.07,73.1,57.6,40.1,5.0,High Risk,High,Temperature Deviation
Mothbeans,26.89,36.44,49.99,7.81,6.28,54.2,84.7,43.8,98.0,Healthy,Low,Optimal Conditions
Mothbeans,22.13,60.2,18.92,21.99,7.27,68.1,44.7,83.6,80.3,Healthy,Low,Temperature Deviation
Mothbeans,43.63,94.49,7.51,43.37,6.11,98.6,13.4,21.0,8.1,High Risk,High,Humidity Deviation
Mothbeans,31.61,67.88,56.64,28.85,6.7,56.2,18.2,104.9,80.7,Healthy,Low,Humidity Deviation
Mothbeans,11.85,17.06,90.81,27.63,6.06,80.9,82.6,25.8,17.9,High Risk,High,Temperature Deviation
Mothbeans,25.75,42.24,35.76,19.75,8.06,63.9,40.5,58.7,98.0,Healthy,Low,Optimal Conditions
Mothbeans,32.43,19.93,51.45,29.69,7.55,94.4,69.8,94.8,81.9,Healthy,Low,Humidity Deviation
Mothbeans,41.45,89.89,2.64,53.96,7.34,96.6,61.7,115.2,5.0,High Risk,High,Humidity Deviation
Mothbeans,51.03,89.97,128.26,50.09,7.12,66.6,60.5,20.5,5.0,High Risk,High,Temperature Deviation
Mothbeans,24.61,68.1,21.85,24.52,7.61,99.1,63.9,99.2,79.0,Healthy,Low,Humidity Deviation
Mothbeans,44.72,27.18,47.56,21.79,6.16,123.9,46.5,109.4,63.7,At Risk,Moderate,Temperature Deviation
Mothbeans,30.32,39.88,45.77,13.23,8.28,71.5,61.8,89.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.45,42.62,45.49,14.24,7.05,42.0,57.4,54.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,31.41,48.54,49.18,11.41,6.3,115.0,63.6,99.1,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.82,40.25,31.59,13.05,8.49,44.3,77.1,15.2,98.0,Healthy,Low,Optimal Conditions
Mothbeans,29.5,47.97,24.55,6.93,6.37,99.5,19.2,56.8,98.0,Healthy,Low,Optimal Conditions
Mothbeans,29.97,49.28,31.11,14.26,6.62,108.5,72.2,47.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,26.68,44.82,35.28,10.18,7.45,39.4,46.5,36.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,48.19,89.32,8.2,34.56,8.17,29.8,30.3,91.4,5.0,High Risk,High,Temperature Deviation
Mothbeans,32.16,40.54,34.45,14.1,7.98,127.0,38.7,81.2,98.0,Healthy,Low,Optimal Conditions
Mothbeans,37.5,24.33,45.73,31.51,8.3,84.4,78.8,95.9,87.2,Healthy,Low,Humidity Deviation
Mothbeans,11.85,22.34,3.1,39.19,6.54,41.4,54.6,36.4,8.9,High Risk,High,Temperature Deviation
Mothbeans,33.15,43.04,28.11,10.75,7.45,91.9,81.8,112.7,98.0,Healthy,Low,Optimal Conditions
Mothbeans,31.37,43.91,50.69,7.89,6.57,39.0,68.6,38.9,98.0,Healthy,Low,Optimal Conditions
Mothbeans,28.38,54.65,45.92,9.28,6.29,72.6,24.5,32.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,37.56,43.0,28.41,9.93,7.19,28.6,34.4,30.0,98.0,Healthy,Low,Optimal Conditions
Mothbeans,36.82,40.68,28.37,15.51,6.14,136.8,88.8,95.3,98.0,Healthy,Low,Optimal Conditions
Mothbeans,20.47,94.97,0.14,46.51,6.94,127.9,57.2,113.3,5.0,High Risk,High,Humidity Deviation
Mothbeans,30.13,54.3,49.16,12.78,7.8,67.6,70.7,37.0,98.0,Healthy,Low,Optimal Conditions
Mothbeans,38.91,14.17,145.71,42.23,7.87,64.4,45.3,23.7,20.5,High Risk,High,Rainfall Deviation
Mothbeans,26.37,44.63,57.55,17.17,7.09,56.1,36.4,64.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,29.4,44.85,53.64,6.43,7.01,42.8,61.0,74.9,98.0,Healthy,Low,Optimal Conditions
Mothbeans,39.17,61.97,53.42,13.52,6.55,108.1,40.2,42.6,84.9,Healthy,Low,Humidity Deviation
Mothbeans,25.37,74.64,32.62,14.97,6.98,33.0,69.9,117.0,70.5,At Risk,Moderate,Humidity Deviation
Mothbeans,16.43,14.68,137.36,30.69,6.57,61.1,86.0,111.0,5.6,High Risk,High,Rainfall Deviation
Mothbeans,29.37,41.93,28.46,11.53,7.87,31.9,63.7,42.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,28.19,73.68,46.2,11.82,8.07,25.0,10.3,94.3,72.0,At Risk,Moderate,Humidity Deviation
Mothbeans,21.79,56.9,11.88,18.4,6.16,74.1,88.4,45.8,71.7,At Risk,Moderate,Rainfall Deviation
Mothbeans,33.76,31.68,20.36,20.18,7.76,125.2,80.9,32.1,96.0,Healthy,Low,Optimal Conditions
Mothbeans,21.01,57.79,19.57,21.61,8.2,32.9,77.8,97.8,81.1,Healthy,Low,Temperature Deviation
Mothbeans,13.29,98.26,3.52,31.68,7.94,35.9,11.8,51.9,5.0,High Risk,High,Temperature Deviation
Mothbeans,32.76,64.59,47.57,22.0,6.22,59.0,21.3,74.0,85.6,Healthy,Low,Humidity Deviation
Mothbeans,43.99,15.0,60.24,12.36,8.09,22.5,88.6,70.1,51.9,At Risk,Moderate,Humidity Deviation
Mothbeans,32.88,40.68,24.31,8.78,8.1,49.6,42.9,72.7,98.0,Healthy,Low,Optimal Conditions
Mothbeans,39.7,15.75,0.59,39.02,6.6,106.7,73.1,40.3,30.1,High Risk,High,Rainfall Deviation
Mothbeans,32.28,50.05,58.37,9.51,8.28,41.8,13.3,98.2,98.0,Healthy,Low,Optimal Conditions
Mothbeans,32.6,35.11,24.07,24.77,7.78,92.3,14.4,53.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,22.67,23.61,65.64,11.66,8.09,134.0,54.9,72.9,74.4,At Risk,Moderate,Humidity Deviation
Mothbeans,40.93,22.73,53.09,31.28,7.76,94.7,83.8,68.8,73.6,At Risk,Moderate,Humidity Deviation
Mothbeans,31.94,69.1,64.38,19.55,6.53,89.7,84.5,33.6,75.9,Healthy,Low,Humidity Deviation
Mothbeans,42.15,24.46,9.27,27.51,7.56,123.8,44.8,65.4,52.0,At Risk,Moderate,Rainfall Deviation
Mothbeans,44.43,19.28,9.99,58.59,8.38,133.5,81.1,34.4,12.9,High Risk,High,Temperature Deviation
Mothbeans,25.08,98.39,6.06,45.68,7.76,37.0,69.9,50.8,24.6,High Risk,High,Humidity Deviation
Mothbeans,31.13,50.66,36.36,13.18,6.6,58.1,85.3,111.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,20.68,93.46,5.16,46.81,6.65,83.8,78.2,73.3,6.2,High Risk,High,Humidity Deviation
Mothbeans,21.37,26.54,15.18,11.73,8.06,87.1,70.0,18.5,68.7,At Risk,Moderate,Temperature Deviation
Mothbeans,36.75,49.16,50.65,12.07,7.86,100.7,20.7,24.6,98.0,Healthy,Low,Optimal Conditions
Mothbeans,26.03,46.56,58.61,16.6,7.86,119.6,82.1,46.9,98.0,Healthy,Low,Optimal Conditions
Mothbeans,34.77,43.54,57.82,19.0,8.44,113.0,59.0,95.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,25.03,44.22,45.59,17.58,6.13,25.5,84.9,36.1,98.0,Healthy,Low,Optimal Conditions
Mothbeans,28.3,29.63,43.68,29.84,6.06,37.1,25.4,21.3,93.6,Healthy,Low,Humidity Deviation
Mothbeans,35.62,45.54,44.22,7.34,6.7,130.1,26.8,110.2,98.0,Healthy,Low,Optimal Conditions
Mothbeans,22.51,61.49,38.17,19.6,7.04,126.8,79.5,112.1,81.5,Healthy,Low,Humidity Deviation
Mothbeans,33.61,48.44,34.4,6.42,6.26,121.1,37.3,108.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,27.63,42.86,48.96,14.3,6.38,137.7,88.3,43.5,98.0,Healthy,Low,Optimal Conditions
Mothbeans,20.25,67.11,34.05,25.13,8.33,68.7,15.5,37.9,65.2,At Risk,Moderate,Humidity Deviation
Mothbeans,13.7,93.18,5.29,34.46,7.4,122.6,78.3,32.9,5.0,High Risk,High,Temperature Deviation
Mothbeans,30.98,44.62,38.31,6.44,8.26,113.8,44.5,114.9,98.0,Healthy,Low,Optimal Conditions
Mothbeans,29.1,15.0,14.82,26.88,6.19,52.8,30.3,75.7,66.9,At Risk,Moderate,Humidity Deviation
Mothbeans,39.75,71.57,42.45,12.37,7.66,83.0,51.1,51.0,68.1,At Risk,Moderate,Humidity Deviation
Mothbeans,33.97,51.22,35.45,7.16,6.05,89.6,30.0,58.4,98.0,Healthy,Low,Optimal Conditions
Mothbeans,42.63,16.84,28.91,14.81,8.02,52.4,62.0,91.7,59.7,At Risk,Moderate,Humidity Deviation
Mothbeans,32.2,68.83,51.7,19.88,7.24,111.7,65.0,99.6,79.2,Healthy,Low,Humidity Deviation
Mothbeans,26.07,46.54,56.92,16.19,7.75,62.5,55.5,88.1,98.0,Healthy,Low,Optimal Conditions
